respondent_id,h1n1_knowledge,behavioral_face_mask,doctor_recc_h1n1,doctor_recc_seasonal,health_worker,health_insurance,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,income_poverty,household_children,employment_industry,employment_occupation,Y
3540,1.0,0.0,0.0,0.0,-1.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,3.0,-1.0,0.0,-1.0,-1.0,4
3541,2.0,1.0,1.0,1.0,0.0,-1.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,0.0,-1.0,-1.0,3
3542,1.0,0.0,0.0,1.0,0.0,-1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,0.0,-1.0,-1.0,4
3543,2.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,-1.0,0.0,4.0,2.0,3
3544,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,-1.0,-1.0,4
3545,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,3.0,-1.0,0.0,-1.0,-1.0,4
3546,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,1.0,1.0,4.0,3.0,3.0,1.0,0.0,-1.0,-1.0,1
3547,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,4.0,3.0,0.0,2.0,-1.0,0.0,-1.0,-1.0,3
3548,2.0,1.0,0.0,0.0,0.0,-1.0,3.0,1.0,3.0,3.0,1.0,0.0,1.0,3.0,3.0,2.0,3.0,6.0,22.0,4
3549,1.0,0.0,-1.0,-1.0,0.0,-1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,6.0,9.0,4
3550,1.0,0.0,0.0,1.0,0.0,-1.0,2.0,0.0,0.0,3.0,3.0,0.0,4.0,2.0,3.0,1.0,0.0,-1.0,-1.0,3
3551,2.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,16.0,14.0,3
3552,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,7.0,11.0,4
3553,2.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,-1.0,-1.0,1
3554,1.0,0.0,-1.0,-1.0,0.0,1.0,4.0,1.0,3.0,4.0,3.0,0.0,0.0,2.0,3.0,-1.0,3.0,-1.0,-1.0,3
3555,2.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,0.0,-1.0,-1.0,1
3556,2.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,3.0,1.0,0.0,-1.0,-1.0,3
3557,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,10.0,4
3558,2.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,-1.0,-1.0,1
3559,1.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,19.0,13.0,4
3560,0.0,0.0,-1.0,-1.0,0.0,-1.0,4.0,0.0,1.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,10.0,21.0,4
3561,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,2.0,10.0,4
3562,2.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,-1.0,-1.0,1
3563,2.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,4.0,4.0,0.0,4.0,2.0,3.0,1.0,0.0,-1.0,-1.0,1
3564,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0,20.0,4
3565,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,3.0,0.0,1.0,4.0,3.0,3.0,-1.0,0.0,-1.0,-1.0,4
3566,1.0,0.0,0.0,1.0,0.0,-1.0,3.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,-1.0,-1.0,4
3567,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,12.0,19.0,4
3568,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,16.0,11.0,4
3569,2.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,0.0,4.0,1.0,0.0,3.0,3.0,3.0,2.0,0.0,-1.0,-1.0,3
3570,2.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,-1.0,-1.0,3
3571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,-1.0,-1.0,4
3572,1.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,6.0,22.0,4
3573,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0,-1.0,0.0,14.0,18.0,4
3574,1.0,0.0,1.0,0.0,0.0,-1.0,4.0,3.0,3.0,4.0,3.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,10.0,3
3575,1.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,1.0,3.0,3.0,0.0,4.0,2.0,3.0,1.0,0.0,-1.0,-1.0,3
3576,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,-1.0,-1.0,3
3577,2.0,0.0,0.0,1.0,0.0,-1.0,4.0,0.0,0.0,4.0,3.0,0.0,3.0,3.0,3.0,-1.0,0.0,-1.0,-1.0,3
3578,1.0,0.0,1.0,1.0,1.0,-1.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,4.0,6.0,1
3579,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,0.0,-1.0,-1.0,3
3580,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,18.0,5.0,3
3581,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,-1.0,-1.0,4
3582,2.0,0.0,0.0,0.0,0.0,-1.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,17.0,21.0,3
3583,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,3.0,-1.0,0.0,-1.0,-1.0,4
3584,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,-1.0,-1.0,4
3585,1.0,0.0,0.0,0.0,0.0,-1.0,2.0,1.0,1.0,4.0,0.0,0.0,4.0,2.0,3.0,-1.0,0.0,-1.0,-1.0,4
3586,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,-1.0,-1.0,3
3587,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,3.0,3.0,0.0,3.0,2.0,3.0,1.0,0.0,4.0,10.0,1
3588,2.0,0.0,1.0,1.0,1.0,-1.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,1
3589,1.0,0.0,0.0,0.0,0.0,1.0,4.0,-1.0,0.0,4.0,-1.0,3.0,4.0,3.0,3.0,-1.0,0.0,-1.0,-1.0,1
3590,2.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,-1.0,-1.0,2
3591,2.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,0.0,4.0,2
3592,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,3.0,-1.0,0.0,12.0,19.0,4
3593,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,0.0,2.0,3.0,1.0,2.0,-1.0,-1.0,4
3594,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,-1.0,-1.0,4
3595,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,-1.0,-1.0,4
3596,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,19.0,12.0,4
3597,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,4.0,0.0,4
3598,2.0,0.0,0.0,0.0,0.0,-1.0,4.0,1.0,1.0,3.0,1.0,3.0,4.0,-1.0,2.0,-1.0,1.0,-1.0,-1.0,4
3599,2.0,0.0,1.0,0.0,0.0,-1.0,3.0,1.0,0.0,4.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,-1.0,-1.0,3
3600,1.0,1.0,1.0,1.0,0.0,-1.0,3.0,0.0,3.0,3.0,1.0,1.0,3.0,-1.0,3.0,-1.0,1.0,-1.0,-1.0,4
3601,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0,1.0,0.0,4.0,1.0,3.0,1.0,0.0,-1.0,-1.0,1
3602,1.0,0.0,0.0,1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,3.0,-1.0,0.0,-1.0,-1.0,3
3603,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,21.0,4
3604,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,1.0,0.0,4.0,2.0,3.0,1.0,0.0,-1.0,-1.0,3
3605,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,3.0,0.0,1.0,4.0,1.0,3.0,1.0,0.0,-1.0,-1.0,3
3606,2.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,4.0,1.0,0.0,4.0,3.0,3.0,1.0,0.0,7.0,16.0,1
3607,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,-1.0,-1.0,4
3608,0.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,4.0,4.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,-1.0,-1.0,1
3609,1.0,0.0,0.0,0.0,0.0,-1.0,3.0,3.0,1.0,4.0,3.0,1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,-1.0,3
3610,1.0,0.0,-1.0,-1.0,0.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,4
3611,1.0,0.0,0.0,1.0,0.0,-1.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,3
3612,2.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,0.0,2.0,3.0,3.0,1.0,0.0,4.0,2.0,1
3613,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,4
3614,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,8.0,21.0,3
3615,2.0,0.0,-1.0,-1.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,3.0,1.0,0.0,-1.0,-1.0,4
3616,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,14.0,15.0,4
3617,2.0,0.0,1.0,1.0,0.0,-1.0,4.0,3.0,3.0,4.0,3.0,0.0,4.0,3.0,3.0,2.0,0.0,-1.0,-1.0,3
3618,1.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,-1.0,1
3619,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,-1.0,-1.0,3
3620,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,16.0,11.0,4
3621,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,2.0,3.0,1.0,0.0,-1.0,-1.0,4
3622,1.0,0.0,0.0,0.0,0.0,-1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,19.0,4
3623,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,-1.0,-1.0,4
3624,2.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,-1.0,-1.0,3
3625,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,19.0,13.0,4
3626,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,4.0,2.0,0.0,4.0,3.0,3.0,1.0,0.0,-1.0,-1.0,3
3627,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,12.0,2.0,1
3628,1.0,0.0,0.0,0.0,0.0,-1.0,2.0,4.0,1.0,4.0,3.0,0.0,4.0,3.0,3.0,1.0,0.0,-1.0,-1.0,3
3629,2.0,0.0,0.0,0.0,0.0,-1.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,8.0,7.0,4
3630,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,4.0,1.0,3.0,1.0,0.0,3.0,19.0,3
3631,1.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,0.0,1.0,3.0,-1.0,3.0,-1.0,-1.0,1
3632,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,3.0,-1.0,-1.0,4
3633,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0,-1.0,-1.0,4
3634,1.0,0.0,0.0,0.0,0.0,-1.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,3.0,2.0,1.0,6.0,22.0,3
3635,2.0,0.0,1.0,1.0,0.0,-1.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0,2.0,0.0,18.0,21.0,3
3636,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,1.0,3.0,1.0,0.0,2.0,3.0,3.0,2.0,0.0,-1.0,-1.0,4
3637,2.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,1.0,3.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,14.0,21.0,4
3638,2.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,0.0,-1.0,-1.0,3
3639,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,2.0,3.0,2.0,0.0,18.0,5.0,4
3640,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,-1.0,-1.0,3
3641,2.0,0.0,-1.0,-1.0,0.0,-1.0,3.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,0.0,6.0,9.0,3
3642,2.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,4.0,2.0,4
3643,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,3.0,1.0,3.0,4.0,1.0,3.0,-1.0,0.0,-1.0,-1.0,4
3644,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,0.0,6.0,9.0,4
3645,2.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,0.0,4.0,2.0,3
3646,2.0,0.0,0.0,0.0,0.0,-1.0,3.0,4.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,6.0,21.0,4
3647,2.0,0.0,0.0,0.0,0.0,-1.0,3.0,3.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,18.0,21.0,4
3648,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,-1.0,-1.0,4
3649,2.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,1
3650,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,-1.0,1.0,5.0,3.0,1
3651,1.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,3.0,1.0,0.0,2.0,16.0,4
3652,2.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,18.0,5.0,4
3653,1.0,0.0,-1.0,-1.0,0.0,-1.0,2.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,-1.0,-1.0,4
3654,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,3.0,-1.0,0.0,-1.0,-1.0,4
3655,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0,4
3656,1.0,0.0,0.0,0.0,0.0,-1.0,4.0,1.0,0.0,4.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,8.0,10.0,4
3657,1.0,0.0,-1.0,-1.0,0.0,-1.0,3.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,-1.0,-1.0,4
3658,2.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,6.0,16.0,4
3659,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,8.0,10.0,1
3660,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,-1.0,-1.0,3
3661,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,-1.0,0.0,6.0,8.0,4
3662,2.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,6.0,21.0,1
3663,0.0,0.0,0.0,0.0,0.0,-1.0,4.0,2.0,4.0,1.0,3.0,4.0,0.0,-1.0,3.0,-1.0,2.0,-1.0,-1.0,4
3664,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,0.0,-1.0,-1.0,4
3665,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,0.0,-1.0,-1.0,3
3666,2.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,2
3667,1.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,0.0,-1.0,-1.0,1
3668,1.0,0.0,-1.0,-1.0,0.0,-1.0,3.0,3.0,4.0,4.0,4.0,0.0,4.0,2.0,3.0,2.0,0.0,-1.0,-1.0,3
3669,1.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,10.0,10.0,4
3670,2.0,0.0,0.0,0.0,0.0,-1.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,6.0,10.0,4
3671,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,1.0,0.0,-1.0,-1.0,4
3672,1.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,3.0,-1.0,-1.0,3
3673,1.0,0.0,0.0,0.0,1.0,-1.0,3.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,3
3674,2.0,1.0,-1.0,-1.0,0.0,-1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,6.0,7.0,1
3675,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,17.0,3
3676,2.0,1.0,0.0,0.0,0.0,-1.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,-1.0,-1.0,4
3677,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,4.0,10.0,4
3678,2.0,0.0,0.0,0.0,1.0,-1.0,4.0,4.0,1.0,4.0,4.0,0.0,1.0,2.0,3.0,1.0,1.0,4.0,21.0,1
3679,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,4
3680,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,9.0,1
3681,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,-1.0,-1.0,4
3682,1.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,-1.0,-1.0,4
3683,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,-1.0,-1.0,4
3684,1.0,1.0,0.0,0.0,-1.0,-1.0,4.0,3.0,3.0,4.0,3.0,1.0,0.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,4
3685,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,3.0,2.0,2.0,3.0,10.0,4
3686,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,2.0,0.0,9.0,21.0,4
3687,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,4.0,3.0,1.0,4.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,4
3688,2.0,0.0,1.0,1.0,-1.0,-1.0,4.0,3.0,1.0,4.0,3.0,0.0,3.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,1
3689,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,3.0,1.0,0.0,-1.0,-1.0,1
3690,1.0,0.0,0.0,1.0,0.0,-1.0,3.0,1.0,0.0,3.0,4.0,0.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,-1.0,3
3691,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,4.0,4.0,0.0,4.0,1.0,3.0,1.0,0.0,-1.0,-1.0,3
3692,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,7.0,16.0,4
3693,2.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,4.0,3.0,0.0,4.0,2.0,3.0,3.0,2.0,0.0,4.0,2.0,4
3694,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,4
3695,0.0,0.0,-1.0,-1.0,0.0,-1.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,3.0,3.0,1.0,0.0,-1.0,-1.0,3
3696,2.0,0.0,0.0,0.0,1.0,-1.0,4.0,1.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,4
3697,0.0,0.0,0.0,0.0,0.0,-1.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,-1.0,-1.0,4
3698,1.0,0.0,0.0,1.0,0.0,-1.0,3.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,-1.0,-1.0,3
3699,1.0,0.0,0.0,1.0,1.0,-1.0,3.0,0.0,0.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,4.0,10.0,3
3700,2.0,0.0,0.0,1.0,0.0,-1.0,4.0,0.0,1.0,4.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,4.0,10.0,4
3701,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,-1.0,-1.0,4
3702,1.0,0.0,0.0,0.0,1.0,-1.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,-1.0,3.0,-1.0,2.0,-1.0,-1.0,3
3703,1.0,0.0,0.0,0.0,0.0,-1.0,4.0,1.0,1.0,3.0,4.0,0.0,4.0,2.0,3.0,2.0,0.0,-1.0,-1.0,3
3704,2.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,4.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,-1.0,-1.0,1
3705,2.0,0.0,0.0,0.0,0.0,-1.0,4.0,3.0,3.0,4.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,-1.0,-1.0,3
